short_term_energy,speech_rate,articulation_rate,phonation_time_ratio,MPD,confidence
0.0,0.43606854838710507,0.38840763052209465,1.1227085003478043,8.74775838691326e-05,-1
1638873.8324414964,0.30987106017192,96.71350000000005,0.003204010403634651,0.030442199186458872,-1
0.0,0.5662041884816699,96.71350000000005,0.005854448329154354,0.016620740935135766,-1
638710.3234953604,0.40656015037594606,96.71350000000005,0.0042037580107838705,0.023181559725320353,-1
0.0,9.012083333333022,96.71350000000005,0.09318330257237115,0.0009622534225605188,-1
9097302.997228013,0.17003930817610086,0.15182653061224466,1.1199578063887294,8.74775838691326e-05,-1
0.0,1.461418918918906,1.2895133333333182,1.1333104366910431,8.747758386913453e-05,1
9385296.537403604,0.22912076271186663,96.71350000000005,0.002369067014551914,0.041201942002362074,-1
0.0,2.4578409090908244,8.385563583814724,0.2931038426367419,0.002840105556284674,-1
3243384.034889674,1.287440476190432,96.71350000000005,0.013311900367481592,0.007260639461138439,-1
0.0,0.9967281105991006,3.763171206225959,0.2648638756987906,0.007243143944364319,-1
965989.4274611896,0.42576771653543105,0.35181338668606427,1.21020897057382,0.0018282815028649768,-1
0.0,2.514999999999969,96.71350000000005,0.026004642578336706,0.003674058522503707,-1
0.0,6.104959677419331,5.689029411764676,1.0731109360754099,6.248398847795601e-05,-1
0.0,6.759062499998967,21.980340909083086,0.30750489848889795,0.0010147399728820412,-1
2687449.6103201867,7.091475409836592,3.1502768729642714,2.251064174928798,0.0013515286707781364,-1
0.0,0.6361470588235358,96.71350000000005,0.006577644887461786,0.014783711673883624,-1
33434653.344534814,0.6759062499999927,96.71350000000005,0.0069887476929280015,0.013908935835192577,-1
0.0,0.8255343511450396,96.71350000000005,0.008535875044797666,0.0113720859029875,-1
0.0,0.865160000000003,96.71350000000005,0.00894559704694797,0.010847220399772673,-1
3115224.693308975,0.26702469135802487,96.71350000000005,0.002760986742885168,0.03534094388313042,-1
155118.89687529433,0.24032222222222302,96.71350000000005,0.002484888068596658,0.03927743515724137,-1
4760204.620546022,0.16586656441717892,96.71350000000005,0.0017150301086940173,0.05694790709880638,-1
1449488.1093070274,0.17330929487179522,96.71350000000005,0.0017919865879302797,0.054498534750470846,-1
812200.2989076064,0.2435698198198208,96.71350000000005,0.0025184676370912087,0.03875256965402654,-1
5725465.644890772,0.13882541720154054,0.1239916666666664,1.119635060433154,8.74775838691326e-05,-1
0.0,2.300957446808663,96.71350000000005,0.02379148150784184,0.004023968857979926,-1
0.0,2.8838666666666763,11.939938271601726,0.24153112026766027,0.002571840965752362,-1
30645882.12501304,0.6675617283950622,96.71350000000005,0.00690246685721292,0.014083891002930688,-1
0.0,0.9087815126050035,96.71350000000005,0.009396635553516343,0.010322354896558344,-1
0.0,4.601914893617326,6.44756666666755,0.7137444452351578,0.0007435594628876926,-1
22502787.685373887,1.1324083769633062,0.8658325872873154,1.3078837567331372,0.0014171368586803194,1
1134839.9303878103,0.12545823665893308,0.03738442211055277,3.3558961079545235,0.150898832174257,-1
0.0,1.7165873015873199,96.71350000000005,0.017749200489976257,0.0054236101998862965,-1
1516407.4853363729,0.18873472949389183,96.71350000000005,0.0019514827763848037,0.05003717797314507,-1
0.0,0.5814247311827935,0.4835674999999706,1.2023651944823188,0.0012246861741688354,0
0.0,1.1035204081632488,96.71350000000005,0.011410200314984442,0.008485325635306202,-1
0.0,1.7165873015873199,96.71350000000005,0.017749200489976257,0.0054236101998862965,-1
0.0,1.59036764705868,5.31392857142783,0.29928284237952313,0.00435638367668323,-1
0.0,1.0013425925926107,0.7422371450499167,1.3490871472422317,0.0019507501202813552,1
0.0,1.1504787234043314,6.624212328768611,0.17367781500720647,0.006945720159209046,-1
0.0,2.1629000000000076,2.7320197740109076,0.7916853386550092,0.0012771727244889175,0
0.0,1.3518125000000816,10.074322916665336,0.13418395570424496,0.006158421904386557,-1
8048442.03165121,0.4563080168776378,0.40635924369747844,1.1229177727708948,8.74775838691326e-05,-1
0.0,0.3990590405904019,0.35556433823528955,1.1223258287683797,8.74775838691326e-05,-1
3055221.1511334255,0.8255343511450396,0.3684323809523805,2.240667199259391,0.0115033022787912,0
0.0,3.772499999999953,7.439500000000091,0.5070905302775599,0.0013704821472831593,-1
98818614.84416245,4.096401515151551,3.64956603773587,1.1224352355308767,8.747758386913259e-06,-1
0.0,1.4419333333333382,1.0818064876957751,1.3328939599952165,0.0012596772077153545,1
0.0,0.7022402597402787,0.6239580645161441,1.1254606674325773,8.747758386913453e-05,1
907029.4784581283,1.0299523809524291,0.9123915094340018,1.1288491511624823,8.747758386913453e-05,1
0.0,1.0499514563105952,96.71350000000005,0.01085630709580973,0.00892271355465247,-1
17361111.111115187,2.703625000000163,96.71350000000005,0.02795499077171399,0.0034116257708960446,-1
5210367.959214018,0.3199556213017767,96.71350000000005,0.0033082829315636024,0.029479945763898275,-1
19132784.092439063,6.239134615384855,5.474349056603964,1.1397034699236601,2.9159194623044843e-05,-1
54884785.10571048,2.2530208333332555,5.199650537633166,0.43330235696162966,0.0025718409657523224,-1
0.0,2.1204901960784763,1.9657215447155643,1.0787337615436812,0.00015745965096461697,1
7434584.342302298,0.3768118466898962,80.594583333651,0.004675399153438693,0.025001093469799084,-1
1647106.6311428084,0.19916206261509964,96.71350000000005,0.002059299504361847,0.047412850457071436,-1
0.0,1.5020138888890744,10.512336956522473,0.1428810639443151,0.005493592266980944,-1
0.0,4.701956521738775,3.899737903224922,1.2057109063279485,0.00015745965096477626,-1
5131710.221625997,0.651475903614428,53.72972222210822,0.012125056238358226,0.014363819271312259,-1
0.0,1.1504787234042622,0.840256298870537,1.3691997607762327,0.0018457770196388874,1
8882429.178086871,0.6215229885057459,96.71350000000005,0.006426434660163738,0.015133622009360342,-1
0.0,0.7893795620437957,96.71350000000005,0.008162041101229872,0.011896951406202326,-1
2455225.9747317526,0.44321721311475604,0.13203208191126298,3.356890285291694,0.04273279972007214,-1
983677.1245270553,0.3616889632107025,0.31939729194187294,1.132410863635394,0.0003324148187028841,-1
113367.11673411801,0.364124579124577,96.71350000000005,0.003764981922116114,0.02589336482526404,-1
1065543.1510576594,0.4543907563025234,96.71350000000005,0.004698317776758397,0.020732187376984828,-1
0.0,0.940391304347755,96.71350000000005,0.009723475051029632,0.009972444561082124,-1
62490317.47340474,0.16689043209876556,96.71350000000005,0.00172561671430323,0.05659799676333016,-1
0.0,11.383684210523086,0.8513512323943452,13.37131348069767,0.009106416480776907,-1
0.0,1.6141044776117706,96.71350000000005,0.016689546729378727,0.00577352053536351,-1
0.0,2.871106194690287,2.545092105263169,1.1280952028230846,2.9159194623044843e-05,-1
61571448.79108939,3.0040277777786226,96.71350000000005,0.03106110085746686,0.0030617154354188308,-1
0.0,0.35341503267973295,0.31502768729641106,1.1218538780281968,8.74775838691326e-05,-1
0.0,1.8329661016948227,96.71350000000005,0.01895253611641417,0.0050736998644100775,-1
0.0,5.7934821428577274,5.994638429751495,0.9664439666793869,0.00022160987913484622,-1
0.0,8.318846153846474,0.6499563172042728,12.799085005634259,0.011879455889429073,-1
0.0,2.3681386861313873,4.156740687678478,0.5697104688659282,0.0019594978786683283,-1
0.0,0.9322844827585581,96.71350000000005,0.009639651990244977,0.010059922144951178,-1
793458.7643249261,1.9782621951219743,1.7584272727272883,1.125017921300621,2.9159194623044843e-05,1
0.0,2.0797115384616185,15.598951612926575,0.1333238021418182,0.0040064733412070105,-1
22308534.349773787,0.2670246913580286,0.23821059113300774,1.1209606176113813,8.74775838691326e-05,-1
8770288.271759072,0.6156261859582451,0.13757254623043855,4.474920344405422,0.04612984589365774,-1
0.0,2.4578409090906126,0.7271691729323039,3.38001252057948,0.007785504964352927,-1
0.0,4.915681818181225,0.737145579268284,6.668535980451377,0.009552552158509387,-1
0.0,0.29792011019283887,9.671349999996927,0.030804397544596514,0.03087958710580415,-1
5804194.854163428,0.7981180811808039,0.3562191528545074,2.2405254596368755,0.011896951406202444,0
0.0,1.772868852459148,1.5725772357724692,1.1273652016133204,4.373879193456727e-05,1
0.0,1.461418918918906,8.059458333332726,0.18132966987057847,0.005423610199886336,-1
0.0,3.3275384615385892,6.669896551724769,0.49888906607976113,0.00157459650964444,-1
0.0,1.8645689655171163,1.0674779249448623,1.746704940632309,0.00285176923413306,1
0.0,0.41434865900383067,96.71350000000005,0.004284289773442492,0.022744171805975082,-1
0.0,1.1265104166666278,96.71350000000005,0.011647912821546393,0.008310370467568091,-1
0.0,0.33173312883435785,96.71350000000005,0.0034300602173880346,0.02843021475746862,-1
0.0,0.5199278846153761,96.71350000000005,0.005375959763790741,0.018107859860911193,-1
0.0,1.7442741935483803,96.71350000000005,0.018035477917233676,0.005336132616017242,-1
0.0,0.1900615114235527,96.71350000000005,0.0019652014602258485,0.049687267637667856,-1
0.0,0.24860919540229842,96.71350000000005,0.0025705738640654945,0.03796527139920455,-1
0.0,1.1035204081632488,0.9769040404040229,1.1296098311834806,8.747758386913453e-05,1
0.0,2.1629000000000076,96.71350000000005,0.022363992617369922,0.004286401609587588,-1
0.0,1.4044805194804537,1.2479161290321965,1.1254606674325769,4.373879193456727e-05,1
0.0,0.6086960600375338,0.18133781250000255,3.356696828123065,0.0311128606627884,-1
66297346.711620234,2.3509782608693874,96.71350000000005,0.024308687627574082,0.003936491274111369,-1
511129.020076783,0.5327339901477922,96.71350000000005,0.005508372565854735,0.017670471941564923,-1
0.0,0.8515354330708812,0.7555742187500112,1.127004352371398,8.747758386913453e-05,1
0.0,1.4229605263158112,8.483640350882544,0.16772994463017069,0.005651051917946635,-1
0.0,1.7442741935483803,4.063592436975616,0.42924437443007457,0.0033416437038013974,-1
0.0,4.860449438202338,4.735055079559627,1.026482133055646,0.000159646590561239,-1
0.0,0.7893795620437957,0.700822463768114,1.1263616719697258,8.747758386913453e-05,1
0.0,6.554242424243892,0.8513512323943878,7.698635034344606,0.008494073393693027,-1
0.0,1.0202358490566596,96.71350000000005,0.010549053121401449,0.009185146306258642,-1
0.0,5.752393617021311,5.355121816168522,1.0741853900789557,6.4733412063212e-05,-1
0.0,3.8281415929203826,4.7177317073167355,0.8114369002763155,0.0006779512749856527,-1
0.0,4.60191489361677,9.970463917527367,0.46155474125200235,0.0012071906573943101,-1
0.0,2.002685185185327,96.71350000000005,0.02070740057164021,0.004636311945063807,-1
0.0,2.7729487179488244,13.432430555553356,0.20643685492960961,0.002781787167038253,-1
0.0,0.7458275862068757,96.71350000000005,0.007711721592196284,0.01259677207715576,-1
0.0,0.9742792792792706,96.71350000000005,0.010073870548364706,0.009622534225604908,-1
0.0,0.5574484536082663,96.71350000000005,0.005763915623033661,0.016883173686742435,-1
0.0,0.28310209424083493,96.71350000000005,0.002927224164577177,0.03332895945414067,-1
47589.92627408316,0.11603540772532309,96.71350000000005,0.0011997850116614848,0.08144163058216362,-1
13357220.609773196,0.5752393617020962,96.71350000000005,0.00594787037695974,0.016358308183529097,-1
4595073.431071109,0.25150000000000355,96.71350000000005,0.0026004642578337394,0.03752788347985829,-1
0.0,0.4983640552995503,96.71350000000005,0.005152993690638328,0.01889515811573269,-1
0.0,1.1754891304346937,96.71350000000005,0.012154343813787041,0.007960460132091871,-1
0.0,0.23157387580300068,96.71350000000005,0.002394431757748407,0.0407645540830163,-1
34575239.99771153,0.16740712074303368,96.71350000000005,0.001730959180910975,0.05642304159559205,-1
0.0,0.38213780918729023,96.71350000000005,0.003951235444765106,0.024668678651095285,-1
0.0,1.070742574257439,96.71350000000005,0.011071283473945604,0.008747758386913367,-1
0.0,0.29957063711910403,96.71350000000005,0.0030975059026827055,0.03149193019288952,-1
0.0,1.3518125000000816,96.71350000000005,0.013977495385856995,0.0069107291256612245,-1
0.0,0.8864344262294914,96.71350000000005,0.009165570744823534,0.010584787648165507,-1
0.0,0.6269275362318779,0.2799232995658431,2.2396404200873357,0.01513362200936046,0
0.0,2.1629000000000076,6.447566666662369,0.3354598892607726,0.0030617154354188308,-1
0.0,1.5673188405795917,1.0878908886387637,1.440694886727765,0.0017408039189964202,1
0.0,27.036250000024683,1.0399301075268008,25.998141417718212,0.007785504964353922,-1
0.0,2.637682926828751,4.396068181817457,0.6000095580269773,0.0016620740935139524,-1
0.0,0.9403913043479408,1.5700243506493654,0.5989660631435384,0.004671302978610634,1
0.0,1.4229605263155984,26.13878378375617,0.05443866623970051,0.006324629313738994,-1
15562305.547583044,0.43961382113824704,0.369982785003852,1.1882007459716537,0.0013471547915847165,-1
38102586.4080876,0.3287082066869121,0.2930712121211953,1.1215984139410446,8.74775838691326e-05,-1
0.0,0.44873443983405353,96.71350000000005,0.0046398324932305545,0.020994620128590998,-1
0.0,1.7728688524586524,1.5598951612900032,1.13653077235814,8.747758386913453e-05,1
0.0,1.8329661016944696,1.6118916666662766,1.1371521669849065,8.747758386913453e-05,1
0.0,2.8459210526307714,96.71350000000005,0.02942630607547829,0.0032366706031589296,-1
0.0,1.1754891304346937,1.0399301075268008,1.1303539746822833,8.747758386913453e-05,1
0.0,0.28685676392573184,0.2558558201058215,1.1211656776347254,8.74775838691326e-05,-1
0.0,4.325800000000015,4.004699792961064,1.0801808434188596,7.43559462889751e-05,-1
4436203.764878114,0.7697153024910585,0.6859113475176889,1.1221789889854654,4.37387919345663e-05,1
32476788.64243477,0.8875625721986906,1.189273644345566,0.7463064336947438,0.0006626587022540936,1
760562.5386311706,0.5290823118945959,0.5958166571374122,0.8879951668967431,0.001546394763888134,1
0.0,0.1692239923647298,0.29234081101878984,0.5788585992321583,0.001869205387569619,-1
8755762.833511675,0.30307014660443105,0.7864779874213829,0.38535108604641816,7.167198571969342e-06,-1
0.0,2.7181603773585534,0.18572126957802387,14.635697804212022,0.008511765024071001,-1
0.0,1.2381655811455057,3.0922274454246743,0.4004121957385515,2.150159571591089e-05,-1
0.0,1.2193616646093615,3.248169125870339,0.3753996843629983,1.1467517715174435e-05,-1
22241083.188375432,1.3916981132075497,1.792920794543737,0.7762184015282778,0.00045750617551071853,1
0.0,3.3825995807128795,2.0698950687226016,1.6341889170258226,0.000599996909024878,0
0.0,2.138880296937884,0.7139283264678263,2.9959314088572926,0.0019824471250067645,0
32476788.64243477,2.131313775510204,1.1007857035703557,1.9361750144441106,0.1179676463886604,1
760562.5386311706,1.27049118004866,0.551484901094276,2.3037642146280093,0.2752918660286174,0
8530601.741039343,1.3741365131579135,0.38867723396366416,3.5354180617802173,0.4942902711322153,-1
0.0,0.4063594357976627,0.2705891843056269,1.5017578653058252,0.33275917065379423,-1
0.0,0.863094008264479,0.8038822852760839,1.0736572058781708,0.023987240829339066,1
14065923.17351567,0.19930224236641225,104.82624999999996,0.0019012627311042064,1.33460925039829,-1
8755762.833511675,0.7277656794425089,0.727960069444443,0.9997329661198554,0.001275917065390305,1
0.0,6.527148437500151,0.1719026730075429,37.970022939746535,1.5152791068575642,-1
0.0,1.6489638157894964,0.43221378504672764,3.81515785205977,0.4572886762358987,-1
0.0,1.054892676767669,0.613019005847957,1.7208156137157467,0.18373205741620266,1
0.0,4.857412790697607,1.357852979274568,3.577274465526213,0.14213716108448834,-1
370255.71827578486,2.12408898305086,0.47975400457665796,4.427454409526372,0.43211057947886067,-1
6940545.967986521,5.262197189922407,1.3412807578740107,3.9232630148688794,0.1487915593178263,-1
22241083.188375432,3.3419000000000065,1.659518469656993,2.01377692451398,0.08144603934074941,0
0.0,8.122673611111331,1.9158844647519608,4.239646889230833,0.10681248575981982,-1
0.0,2.9280665887849153,3.0064890057361326,0.9739156149243873,0.00204146730462867,-1
8766348.431933852,2.8482102272727716,2.1451483628922343,1.3277450998459717,0.031132376395524738,0
0.0,4.177375000000008,0.6762983870967731,6.1768223608113635,0.33173843700148686,-1
0.0,0.7303103146853125,6.988416666665975,0.10450297249287056,0.3266347687399231,-1
4302970.457198889,0.5900247175141219,104.82624999999996,0.005628597011856498,0.44912280701739965,-1
0.0,0.8850370762711829,104.82624999999996,0.008442895517784748,0.29856459330133955,-1
33036219.499229815,1.7551995798319393,0.5171497286630437,3.393987239188063,0.3654226475277965,0
0.0,3.867939814813454,2.729850260416497,1.4169054877842702,0.029090909090881245,-1
710990.2304820673,0.32944597791798597,0.30349232773596174,1.0855166599288923,0.07247208931417105,-1
1115748.5721767666,0.19704599056603556,0.12129859986114234,1.6244704455913401,0.8528229665068965,-1
0.0,4.747017045456418,1.0137935203094763,4.682429854165291,0.2077192982455684,-1
0.0,6.52714843750131,0.7345918009810951,8.885408779112264,0.3233173843699103,-1
11615662.005546257,2.3207638888889517,0.7040043653458786,3.2965191739240933,0.26513556618810896,-1
0.0,2.0578201970443666,3.0340448625181824,0.6782431672208125,0.041339712918647756,0
0.0,0.6781452922077593,0.6592845911949512,1.028607829251133,0.012759170653894042,1
0.0,1.5823390151515944,0.15749136117788554,10.047148004291817,1.530079744816084,-1
0.0,7.459598214286455,0.8720985856905101,8.553618061861773,0.2710047846889119,-1
0.0,6.527148437505948,2.2208951271186943,2.938971929743493,0.0796172248803911,-1
0.0,0.8476816152597305,0.38510745775164273,2.2011560622812025,0.38022328548633344,0
0.0,4.7470170454539655,4.159771825397454,1.141172459621725,0.008165869218481418,-1
0.0,0.7104379251700835,104.82624999999996,0.006777290279582489,0.37256778309396954,-1
0.0,1.6844254032259516,104.82624999999996,0.01606873663062403,0.15566188197760722,-1
0.0,2.2703124999998248,104.82624999999996,0.021657862415185372,0.1148325358851392,-1
3530887.5738276993,0.37838541666666864,104.82624999999996,0.0036096437358645265,0.7017543859646805,-1
0.0,0.863094008264479,104.82624999999996,0.008233567529740684,0.30622009569367453,-1
0.0,0.3970888783269976,0.3970691287878793,1.000049738289095,0.00255183413078061,-1
1040050.531120645,0.78227996254683,0.7822854477612057,0.9999929882188254,0.001275917065390305,1
3529358.0699087223,0.2597870024875602,104.82624999999996,0.0024782628634293443,1.0232854864430565,-1
0.0,0.6446566358024686,104.82624999999996,0.00614976340184323,0.4108452950556882,-1
0.0,1.5135416666666746,104.82624999999996,0.014438574943458106,0.1735247208930846,-1
0.0,0.7354533450704156,104.82624999999996,0.00701592726125771,0.35980861244007784,-1
0.0,2.4287063953488035,104.82624999999996,0.023168876072060234,0.10717703349278966,-1
0.0,1.9339699074073378,14.97517857142808,0.12914503143870748,0.11993620414669588,-1
2731741.5279246937,1.1476304945054652,7.382130281689878,0.15546061241319029,0.19598086124396016,-1
0.0,1.3054296874999838,104.82624999999996,0.012453270888732397,0.2015948963316754,-1
0.0,4.0167067307693785,104.82624999999996,0.038317756580716955,0.0637958532695143,-1
11897017.409499774,0.27196451822916895,104.82624999999996,0.0025944314351526365,0.9773524720889883,-1
